Country Name,Country Code,Series Name,Series Code,2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
"Egypt, Arab Rep.",EGY,High-technology exports (current US$),TX.VAL.TECH.CD,..,..,..,102650631,86522520,104581856,133427058,78780667,72676207,168393198,89778932,56095790,73845752,124115195,323587661,347931933,645859214,766542713,696971153,887725667,..
"Egypt, Arab Rep.",EGY,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.24141,0.25903,0.2551,0.27024,0.43312,0.43345,0.53154,0.50899,0.63895,0.63649,0.71858,0.70848,0.64486,0.68839,0.79617,0.91564,0.91175,1.01968,1.03356,..,..
"Egypt, Arab Rep.",EGY,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,30.3435468895079,29.9498138254816,30.249731471536,33.0429927414852,24.9568221070812,21.3492458146859,20.5674276128656,16.3969666208873,17.0178456245969,14.2441314553991,13.1838454928598,10.3454639403558,15.0140868185672,17.984655608418,16.6440314510365,12.4727757370868,10.5611502153652,15.0870258208479,19.1060913405676,16.3762422101126,..
"Egypt, Arab Rep.",EGY,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,32.6090993500464,31.5687226809131,34.828141783029,38.6376326074819,31.596622529265,26.5871042599039,24.6882065494858,24.3148026512211,23.3551924317351,22.6760563380282,21.6620974671631,19.9010851110947,27.8180475395935,27.9263640649779,24.4799857040743,19.6534798296655,19.295823265447,21.8960790564233,21.3443094314355,23.2245098772607,..
"Egypt, Arab Rep.",EGY,Individuals using the Internet (% of population),IT.NET.USER.ZS,12.75,13.66,16.03,18.01,20,21.6,25.6,26.4,29.4,33.8946,37.8194,41.2481,44.9502,46.9243,57.2829,71.9142,72.056,72.1981,72.6899,..,..
"Egypt, Arab Rep.",EGY,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.629358649253845,-0.837807655334473,-0.552382111549377,-0.510431706905365,-0.607227087020874,-0.898418307304382,-1.43705701828003,-1.43632972240448,-1.63883090019226,-1.63117659091949,-1.49933218955994,-1.43972682952881,-1.42964589595795,-1.18812155723572,-1.12463080883026,-1.18193280696869,-1.0328643321991,-0.978700578212738,-0.866764307022095,..,..
El Salvador,SLV,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.62,..,..
El Salvador,SLV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.69094870903769,4.03712359429612,4.57808572377153,6.70792293515939,1.05595029731201,1.17933576873673,5.1289237668161,1.72973481581383,0.757669184522973,1.14134467538233,-0.731384487387957,0.60404908699661,1.0123540331558,1.09033000581892,0.0753241350024612,-0.371590212324095,3.46692585313082,7.19861615609867,4.04554694222477,0.853782292567288,..
El Salvador,SLV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.22,6.57,6.41,5.88,7.33,4.893,4.297,3.843,3.693,4.154,3.998,4.418,4.385,4.006,4.17,5.008,4.327,2.999,2.992,3.261,3.303
El Salvador,SLV,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.22,6.57,6.41,5.88,7.33,4.893,4.297,3.843,3.693,4.154,3.998,4.418,4.385,4.006,4.17,5.008,4.327,2.993,2.982,2.707,..
El Salvador,SLV,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.47761600217717,1.50707286112592,9.11434743633077,5.0206011155903,2.09486399547314,-0.613406192808089,0.603930846788838,2.01123945886672,1.11490857279595,2.2408951362935,2.10997804482034,1.98198031581358,2.01688451540263,1.58620478716365,2.59024369040438,1.55101998611342,2.7560499827498,0.0823187568481088,1.89928827474734,2.61241857793703,..
El Salvador,SLV,High-technology exports (current US$),TX.VAL.TECH.CD,..,..,188505755,200722855,177794297,235605824,238654078,225446747,227691500,226164854,208807068,223937538,251239528,277843373,230311118,228122461,348626313,414452908,296585304,247046197,..
El Salvador,SLV,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,0.1056,0.13399,0.0909,0.07806,0.0355,0.03397,0.06387,0.09377,0.14348,0.14493,0.18078,0.16531,0.17477,0.16299,0.16252,0.1428,..,..,..
El Salvador,SLV,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,25.2665668798476,25.9396783352886,25.5670345496495,26.7405871721015,23.9512044914048,26.9466693264064,28.9817775582263,28.5710611774443,29.7248960481943,29.5528752334192,29.4861730232304,28.4585905008509,29.0297643758665,28.9343737810256,29.9559096080003,24.5267982788944,28.7814953892726,32.433483149734,31.3971431390261,32.7607043808335,..
El Salvador,SLV,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,44.4492447952102,47.5158891717381,52.05402148515,53.925386767807,42.1199866830439,46.5906183461333,50.2948661442788,49.077510444844,50.7262984426328,48.5515505143743,47.0740977138215,44.3605028722982,45.2748868157855,46.69924310697,46.0861034911466,41.9327086708139,53.0635805908039,56.2676262279527,50.3176292035728,51.8989417773977,..
El Salvador,SLV,Individuals using the Internet (% of population),IT.NET.USER.ZS,4.2,5.5,6.11,10.08,12.11,15.9,18.9,20.3214,23.1093,24.7617,26.8026,28.9971,33.8207,43.8,50.4912,54.6014,61.7527,65.5298,67.6558,..,..
El Salvador,SLV,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.0337608754634857,-0.168158024549484,-0.00727073149755597,0.0393931120634079,-0.00711627723649144,0.0588422268629074,0.111001193523407,0.234583973884583,-0.0336589030921459,-0.0245900042355061,-0.0204960480332375,-0.104568757116795,-0.263820260763168,-0.389159649610519,-0.120228312909603,-0.1149922311306,-0.091492086648941,-0.352474838495255,0.00233239983208477,..,..
Equatorial Guinea,GNQ,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.63163351357613,4.41589984169561,2.80373831775704,6.55176691184535,4.69106567747375,7.78916547991184,4.805389221557,3.65662048278806,2.94887694639662,4.30999866149107,1.67663085315988,1.41193915479015,0.74435474661241,1.06007410662171,1.53027528964189,4.76669523944228,-0.0971007664640198,4.78671704710803,2.85949506037322,2.92140227309103,..
Equatorial Guinea,GNQ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.667,7.612,7.592,7.571,7.702,7.847,7.837,7.761,7.675,7.669,7.778,7.798,7.843,7.818,7.917,8.625,8.821,8.334,8.218,8.293,8.337
Equatorial Guinea,GNQ,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,9.36000539014064,4.65478286948259,9.50702132548057,-4.01962840224965,10.8879553596521,16.7581567258275,9.24740468952516,4.4007560526439,2.65594378481707,0.771291915530887,9.00761663149669,15.6154447046738,3.1541343035206,-1.10304372116447,7.22811929659373,-0.0916985922610923,4.59725955429429,10.1419330984832,1.14918183344023,1.47277889961866,..
Equatorial Guinea,GNQ,High-technology exports (current US$),TX.VAL.TECH.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,87.4173831312055,82.3256504465367,88.621293972478,89.2243501802952,74.342209937853,85.7584331985967,75.0953126579793,71.9049918240751,67.6533166625479,65.9632885983728,56.6584738218082,51.4128299447575,58.8631052137026,59.6145347244398,51.1307495482003,40.8454498501516,45.1275510492817,52.9670852025115,36.6023261927194,35.1642525721225,..
Equatorial Guinea,GNQ,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,43.6070886820041,36.2071319224003,45.462495885091,39.4636564211627,47.8698671729483,58.9097918026514,39.2820339785109,44.7704306482886,39.239968263518,38.4159100730149,42.2195853462674,41.1879007790367,43.5651530381,44.0311468985135,43.7480428771542,37.0824347940291,31.839097550571,28.8459309342984,24.8409553263226,25.3771985254681,..
Equatorial Guinea,GNQ,Individuals using the Internet (% of population),IT.NET.USER.ZS,1.14979,1.27919,1.55712,1.82,2.13,6,11.5,13.9432,16.4,18.86,21.32,23.78,26.24,..,49.1337,55.0013,58.7173,59.3433,60.3661,..,..
Equatorial Guinea,GNQ,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.386098802089691,0.168790400028229,0.256654739379883,0.20754437148571,0.373302400112152,0.236128225922585,0.150343805551529,0.232703447341919,0.120355181396008,-0.374146550893784,-0.207799196243286,-0.146742969751358,-0.172019883990288,-0.0901522859930992,-0.147898286581039,-0.221560776233673,-0.202735513448715,-0.236288592219353,-0.235371336340904,..,..
Eritrea,ERI,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.721,5.707,5.719,5.683,5.757,5.854,5.801,5.692,5.624,5.637,5.751,5.772,5.804,5.756,5.812,6.375,6.489,6.033,5.909,5.947,5.978
Eritrea,ERI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.130327551691687,1.26949256396085,0.546785999949131,2.82570036794966,4.9011804838025,5.72501513985957,1.8886183675912,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,High-technology exports (current US$),TX.VAL.TECH.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,6.16571332006919,6.8995093921478,5.77185258376616,4.42875664923759,4.52862385911089,6.37837659786896,18.1548372567671,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,54.9403177017381,38.3613366615876,28.7877069488713,26.132193400212,23.443517755704,31.0930888587001,29.2389528621013,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,0.41,0.47,0.54,0.61,0.7,0.8,0.9,0.99,1.08373,1.17712,2.5,5.3,11.2,14.3494,18.3844,18.7092,20.0104,..,..
Eritrea,ERI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.79501748085022,-0.900216937065125,-1.04984796047211,-0.710803747177124,-0.680884718894958,-0.875592827796936,-0.766404390335083,-0.702197253704071,-0.772372126579285,-0.805872619152069,-0.878453433513641,-0.662282407283783,-0.733444452285767,-0.609360635280609,-0.705968797206879,-0.992741048336029,-1.05568218231201,-0.957195043563843,-0.792767763137817,..,..
Estonia,EST,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.96,..,..
Estonia,EST,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.07971423199849,4.43762042389213,6.60132603055637,10.3623580313683,-0.0784083112809768,2.97204512015694,4.9819013145361,3.93339987296985,2.78056658954988,-0.10617514652171,-0.49232600654737,0.148684907627373,3.41723549488054,3.43632688420446,2.27725931243522,-0.44453109767983,4.65316673847473,19.3982634080616,9.15922507983982,3.52056053296586,..
Estonia,EST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.033,5.915,4.592,5.455,13.548,16.707,12.328,10.021,8.631,7.352,6.412,6.882,5.807,5.412,4.514,6.956,6.178,5.571,6.378,7.6,8.313
Estonia,EST,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.033,5.915,4.592,5.455,13.548,16.707,12.328,10.021,8.631,7.352,6.412,6.882,5.807,5.412,4.514,6.956,6.178,5.571,6.378,7.501,..
Estonia,EST,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,21.6702241581922,10.3265683442585,13.5105132723156,8.12253971916627,9.50544171137007,13.2770330129027,4.80240449251588,7.6916567949516,4.31393930629533,6.58511618123403,-3.06910519292015,3.7692325610639,6.31892721219604,4.08015832167199,9.76819364646981,12.0147752855703,20.2291128645653,4.52988372813183,12.540812828973,-7.97097840452121,..
Estonia,EST,High-technology exports (current US$),TX.VAL.TECH.CD,..,..,838058280,915174912,615941848,1253045395,2547547680,2356406386,2546333378,2709032485,2053390810,2107825808,1846642347,1911072435,1737778171,2169488523,2681060611,2331439433,2085454295,2269700530,..
Estonia,EST,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.91705,1.11277,1.05874,1.25188,1.39679,1.57899,2.30522,2.12481,1.72412,1.43023,1.46777,1.24306,1.27685,1.40999,1.62058,1.75315,1.76766,1.78205,..,..,..
Estonia,EST,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,65.4224930152567,63.2563546690877,62.595408910398,66.3888247384518,60.8614218164008,75.0459409001608,86.2696175221184,85.3980903719718,83.4541106351012,80.5897352297357,76.0344602333505,75.4768621637455,74.3055583828982,72.9004951572088,72.0191543549198,68.1545534058676,79.6159088233408,87.4299380839503,77.7746597010983,75.6694833213142,..
Estonia,EST,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,70.49029909985,73.3643829935577,71.3854203253559,70.2931634193843,55.8976580434008,68.6258213568171,80.4764549117819,83.7579774018928,81.1475215218144,77.3642096124932,72.4726968902071,72.2693705459549,70.3300925612348,70.5847297075262,68.3329936436289,69.2380878779785,80.8560134825861,88.2571814212899,76.8179574100507,75.3682190891409,..
Estonia,EST,Individuals using the Internet (% of population),IT.NET.USER.ZS,61.45,63.51,66.19,70.58,72.5,74.1,76.5,78.3899,80.0043,84.2415,88.4097,87.2402,88.1025,89.357,90.2289,89.0583,90.9797,91.5202,93.1834,92.238,..
Estonia,EST,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.605274677276611,0.736678242683411,0.634109556674957,0.571973562240601,0.567619025707245,0.661366999149323,0.611041307449341,0.636465191841125,0.748215436935425,0.780257880687714,0.613857269287109,0.662796258926392,0.642370760440826,0.580415546894073,0.630197763442993,0.709816992282867,0.748589515686035,0.727880895137787,0.660533905029297,..,..
Eswatini,SWZ,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,6.14,..,..,..,..,..,..,..,..,..
Eswatini,SWZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.77400404553712,5.30463946338728,8.07608827861589,12.6574601863915,7.44823423445754,4.50923691774369,6.10742714590251,8.93964682788212,5.62130623468948,5.68134885776447,4.95124493704919,7.8472745908568,6.22137528933118,4.81506167461513,2.59801620311077,..,..,..,..,..,..
Eswatini,SWZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,27.221,27.693,28.24,27.891,27.488,26.856,26.105,25.226,24.556,23.931,23.431,22.718,24.543,26.471,28.222,32.978,34.153,36.472,34.61,34.643,34.202
Eswatini,SWZ,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,28.24,..,..,..,..,..,..,..,..,22.718,..,..,..,..,34.153,..,34.61,..,..
Eswatini,SWZ,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-1.48002383468155,3.764215946629,1.10564693422697,3.26736558419805,1.86388312281576,3.11096766561026,2.08998856482498,0.557730516305156,1.83246466722921,0.601685882709023,0.805945191942897,0.721382841978235,-1.2917821060433,0.670381040235302,2.7717218211659,0.938105324268348,2.34790226144325,0.281255609924273,0.608772714416035,1.55448906259813,..
Eswatini,SWZ,High-technology exports (current US$),TX.VAL.TECH.CD,..,..,..,2364954,2067521,2320779,1367686,698635,1162950,1063575,2771688,2250765,3620940,11447254,3567569,3747606,4198951,3985543,3576837,..,..
Eswatini,SWZ,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,0.26754,..,..,..,..,..,..,..,..,..,..
Eswatini,SWZ,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..,..,..,..,41.8070769260621,45.3206693578619,44.8587759692711,45.2869306032883,43.1562990169596,40.8721195899369,44.7614845159035,43.6031936174524,44.6125701755824,44.4953937213873,48.5010223337944,53.7558918717287,..
Eswatini,SWZ,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,..,..,..,..,..,43.3963782014317,46.2993493364779,43.4033184330972,44.0715568407052,43.723843013338,44.6206572274169,41.879310331856,40.4108252252354,45.3188173110744,48.076193408446,51.2235887477672,53.7247291821506,..
Eswatini,SWZ,Individuals using the Internet (% of population),IT.NET.USER.ZS,3.69696,3.69654,4.1,6.85,8.94,11.04,18.13,20.7818,24.7,25,25.643,28.57,35.3,39.4,43.9,49.013,53.9953,57.465,57.62,..,..
Eswatini,SWZ,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.39314877986908,-0.270870000123978,0.0480266362428665,-0.0773959755897522,-0.0147166308015585,-0.0760726928710938,-0.479735821485519,-0.407692342996597,-0.431911140680313,-0.500559747219086,-0.480209201574326,-0.494323074817657,-0.27087739109993,-0.377749621868134,-0.274377912282944,-0.0405469462275505,-0.346009790897369,-0.210463792085648,-0.357591271400452,..,..
Ethiopia,ETH,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-2.4,..,..,..,..
Ethiopia,ETH,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.96997123512892,12.2994763114825,17.2404008340898,44.3566858766952,8.48364404530282,8.14926402965082,33.2499598823344,23.600417677317,7.46402192944517,6.89001951597192,9.56889955968623,6.62813337230924,10.6871150284238,13.8330356586661,15.8096321719344,20.3563468559061,26.8395221557722,33.8898797100898,30.2188278135278,21.0377460577711,..
Ethiopia,ETH,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.497,2.337,2.337,2.326,2.326,2.295,2.27,2.252,2.251,2.361,2.442,2.556,2.665,2.811,2.928,3.998,3.935,3.386,3.375,3.357,3.323
Ethiopia,ETH,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2.497,..,..,..,..,..,..,..,2.251,..,..,..,..,..,..,..,3.935,..,..,..,..
Ethiopia,ETH,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.13780093729558,3.5682352741624,1.12647092519686,0.400997134132688,0.682729366934427,0.963030625359937,1.96735663905254,0.643172898229037,2.82040845857162,3.33569111068815,4.22926466080082,6.0502150951561,5.26039764214773,4.03228222144798,2.77536541541531,2.42792592797614,3.90520609771909,2.9803331590978,2.40146315358044,2.68582028016447,..
Ethiopia,ETH,High-technology exports (current US$),TX.VAL.TECH.CD,..,..,..,8353857,6989321,9180690,5740332,8250875,5597838,24230914,15626489,10506299,7937400,9903649,44073888,43204864,24782074,9017811,9855262,..,..
Ethiopia,ETH,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.17917,..,0.17089,..,..,0.24137,..,..,0.60474,..,..,..,0.27437,..,..,..,..,..,..,..,..
Ethiopia,ETH,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..,..,16.6868531997337,13.7672981990263,12.484073558977,11.6416199095703,9.36331359735926,7.8120625822914,7.62937471525016,8.37267815589761,7.93996502459584,7.12719989668803,7.63170919111601,8.24396037798902,6.59591829014293,5.53927082166415,..
Ethiopia,ETH,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,..,..,..,31.5460822119553,31.630605984481,28.9877135217855,29.0994642402923,30.2928105475922,27.0869584993198,23.4742747776515,22.8266908218905,20.8753289042388,16.8789144434913,16.7133482736483,18.3515393187423,14.0022832171223,11.8611650366546,..
Ethiopia,ETH,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.21966,0.310593,0.37,0.45,0.54,0.75,1.1,2.9,4.6,7.7,13.8552,15.3669,15.6,15.9,16,16.0696,16.6981,..,..,..,..
Ethiopia,ETH,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.69038331508636,-1.74013221263885,-1.80640935897827,-1.73212063312531,-1.64107227325439,-1.63510119915009,-1.5069637298584,-1.56427133083344,-1.40730738639832,-1.3393874168396,-1.49694204330444,-1.61724519729614,-1.67723059654236,-1.27460920810699,-1.30376279354095,-1.75370299816132,-2.18383121490479,-2.07060623168945,-1.96956777572632,..,..
Faroe Islands,FRO,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,High-technology exports (current US$),TX.VAL.TECH.CD,..,..,135174,6442960,358803,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,42.0458637354307,41.7995282822306,42.1294441957449,45.9747748883304,43.6586534946258,46.7226365313935,52.4344736333497,52.5587680927487,55.4429625707383,53.4142881600509,53.2164924640527,54.5363339704935,56.3652995883519,52.8180066352782,55.7697162765718,47.4283685358823,51.9804810937466,61.3744038777265,57.1947583465234,54.5562557930637,..
Faroe Islands,FRO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,58.9168956694779,55.5951894788602,57.3765599352858,57.5214476472581,53.2021545385859,50.4598069268427,53.4119798403283,64.5990255698994,58.6193202501903,52.7282510333358,52.3941791303344,50.0163690319038,50.8736087818265,54.0566581242426,52.853529673679,48.7958252159572,51.5075560523657,61.4889375342037,56.1416424338352,51.1965472445594,..
Faroe Islands,FRO,Individuals using the Internet (% of population),IT.NET.USER.ZS,67.9026,69.3594,75.98,75.57,75.18,75.2,80.7322,85.3352,90,93.3,94.2,95.1087,97.582,..,..,..,..,..,..,..,..
Faroe Islands,FRO,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,-0.51,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.36576453830435,2.49083638787078,4.8037064130699,7.73227857918425,3.13103559015968,3.68901229670758,7.278117827085,3.42337523401979,2.91354193604001,0.519306474579106,1.37488542621446,3.86322538221269,3.34757834757839,4.08147637644542,1.77310182460266,-2.59524325887372,0.155855722131516,4.32011856243056,2.34408296633042,4.51138256524155,..
Fiji,FJI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.886,3.957,4.109,4.187,4.309,4.345,4.406,4.375,4.356,4.323,4.288,4.319,4.418,4.523,4.661,5.054,5.225,5.403,5.316,5.361,5.347
Fiji,FJI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.886,..,8.75,8.94,8.72,8.91,4.406,9,..,6.17,..,4.319,..,..,..,..,..,..,..,5.361,..
Fiji,FJI,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,5.80296958864135,18.9830079707872,13.7414773077002,19.2785877551773,10.7423905992561,5.67141021084985,5.74582849158733,6.9816643965711,5.81824859099488,7.77972455296746,4.38599233241205,7.94325933214602,7.24021289135771,8.40038118168196,6.02971795135456,5.66217121930221,9.85590435372296,2.08084502833913,1.65373894455648,3.41161017865705,..
Fiji,FJI,High-technology exports (current US$),TX.VAL.TECH.CD,..,..,..,5281247,5173537,5193601,5389494,2770711,2718566,3433096,2717010,3397551,4217989,4667872,6263592,11123736,1950223,2268902,1594712,2852557,..
Fiji,FJI,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,Individuals using the Internet (% of population),IT.NET.USER.ZS,8.45364,9.60004,10.8978,13,17,20,28,33.7424,35.2,37.4,42.5,49.42,53.6474,58.2364,63.2179,68.6256,74.4958,78.2433,79.3485,..,..
Fiji,FJI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.386921286582947,-0.0340580493211746,0.0618767961859703,-0.0669486746191978,-0.272885650396347,-0.190827518701553,-0.0712881982326508,-0.0677748322486877,-0.0510276891291142,0.553164601325989,0.569660663604736,0.897029459476471,0.585380256175995,0.832882523536682,0.779334902763367,0.662797212600708,0.72510689496994,0.748508632183075,0.744343459606171,..,..
Finland,FIN,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.2,..,..
